father,sire_show_rate,sire_lcb95,sire_show_rate_turf,sire_show_rate_dirt
Scipion,0.15384615384615385,0.030460165659137187,0.18181818181818182,0.2222222222222222
Sea The Moon,0.08823529411764706,0.025238919183496494,0.12,0.125
Sea The Stars,0.3724137931034483,0.3075897482809473,0.38016528925619836,0.3225806451612903
Sebring,0.20689655172413793,0.09768235475349941,0.2,0.23809523809523808
Sepoy,0.25,0.05337550047023718,0.25,0.25
Shackleford,0.22580645161290322,0.15834389816236538,0.16666666666666666,0.25
Shakin It Up,0.2222222222222222,0.08464510203057857,0.26666666666666666,0.2
Shalaa,0.2835820895522388,0.1974314936154682,0.2391304347826087,0.35714285714285715
Shamardal,0.2681564245810056,0.21533930854188657,0.3028169014084507,0.1590909090909091
Shancelot,0.3333333333333333,0.1111127066076292,0.3333333333333333,0.3333333333333333
Shanghai Bobby,0.19047619047619047,0.12481750494444804,0.22950819672131148,0.14814814814814814
Sharp Azteca,0.23809523809523808,0.1040808359101361,0.3333333333333333,0.1875
Showcasing,0.42857142857142855,0.2801198182288483,0.42105263157894735,0.375
Sidney's Candy,0.25,0.12021457475376468,0.2,0.2857142857142857
Singspiel,0.2222222222222222,0.08464510203057857,0.18181818181818182,0.2222222222222222
Sir Percy,0.2727272727272727,0.08726443391415033,0.3333333333333333,0.2222222222222222
Siyouni,0.3191489361702128,0.2562695470574356,0.3448275862068966,0.21875
Slade Power,0.2,0.06110292885897761,0.21428571428571427,0.25
Smart Missile,0.38461538461538464,0.2355861304012429,0.43478260869565216,0.25
Smart Strike,0.3514644351464435,0.301476407786713,0.2903225806451613,0.35664335664335667
Smarty Jones,0.125,0.024225732468536623,0.125,0.125
Smooth Daddy,0.2,0.041023167506996534,0.2222222222222222,0.25
Snitzel,0.3783783783783784,0.2526516784406981,0.4117647058823529,0.2
So You Think,0.18181818181818182,0.03677143788746509,0.2,0.25
Soldier Hollow,0.25,0.07882004566602895,0.3,0.2222222222222222
Soldier's Call,0.38461538461538464,0.181024757242321,0.25,0.4166666666666667
Sottsass,0.25,0.05337550047023718,0.25,0.25
Speightstown,0.3385518590998043,0.3045107538364599,0.3375796178343949,0.3467048710601719
Spring At Last,0.631578947368421,0.44595444164069953,0.631578947368421,0.631578947368421
Square Eddie,0.4117647058823529,0.22669156846628724,0.25,0.4375
St Patrick's Day,0.18181818181818182,0.06780647293683403,0.25,0.19047619047619047
Star Witness,0.25,0.05337550047023718,0.25,0.25
Starcraft,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Starspangledbanner,0.2857142857142857,0.11266578079028225,0.3333333333333333,0.2222222222222222
Stay Thirsty,0.15384615384615385,0.030460165659137187,0.2,0.2
Stormy Atlantic,0.34523809523809523,0.2625040521457601,0.3235294117647059,0.15384615384615385
Street Boss,0.2631578947368421,0.17293478772067494,0.25,0.2727272727272727
Street Cry,0.3486238532110092,0.27546064376759005,0.36363636363636365,0.3333333333333333
Street Sense,0.22110552763819097,0.17447034471540543,0.1891891891891892,0.23125
Stroll,0.23076923076923078,0.07187025554226983,0.23076923076923078,0.23076923076923078
Strong Mandate,0.15384615384615385,0.030460165659137187,0.2222222222222222,0.18181818181818182
Study of Man,0.2,0.06110292885897761,0.2,0.2
Successful Appeal,0.08333333333333333,0.015674071195156656,0.08333333333333333,0.08333333333333333
Summer Bird,0.13333333333333333,0.025999332600867814,0.13333333333333333,0.13333333333333333
Summer Front,0.3333333333333333,0.1527176223846631,0.3,0.3333333333333333
Super Saver,0.20588235294117646,0.1309797127052217,0.16666666666666666,0.1875
Swiss Spirit,0.15384615384615385,0.030460165659137187,0.16666666666666666,0.25
Take Charge Indy,0.24285714285714285,0.16347799124397802,0.14285714285714285,0.32558139534883723
Tale of Ekati,0.25,0.14121667668986176,0.15384615384615385,0.3
Tale of the Cat,0.17142857142857143,0.10353026196862213,0.14285714285714285,0.19672131147540983
Tamayuz,0.23076923076923078,0.11005619966179388,0.25,0.2222222222222222
Tanino Gimlet,0.3333333333333333,0.17731091757444914,0.35,0.25
Tapit,0.32015065913371,0.2872658565300456,0.2740740740740741,0.3333333333333333
Tapiture,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Tapizar,0.3037974683544304,0.22208430809931193,0.36363636363636365,0.3013698630136986
Tapwrit,0.2,0.041023167506996534,0.2,0.2
Tavistock,0.1875,0.05684686759024681,0.2,0.25
Temple City,0.358695652173913,0.27862257185642847,0.24324324324324326,0.41935483870967744
Teofilo,0.36283185840707965,0.2901262749515346,0.3786407766990291,0.23529411764705882
Territories,0.15384615384615385,0.030460165659137187,0.2222222222222222,0.18181818181818182
The Autumn Sun,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
The Factor,0.2777777777777778,0.20341122520916716,0.24193548387096775,0.34285714285714286
The Grey Gatsby,0.35294117647058826,0.17776585168758843,0.375,0.25
The Gurkha,0.2222222222222222,0.046389263979611135,0.25,0.25
Thewayyouare,0.15384615384615385,0.030460165659137187,0.25,0.16666666666666666
Thousand Words,0.2,0.041023167506996534,0.2,0.2
Tiago,0.25,0.05337550047023718,0.25,0.25
Tiz Wonderful,0.24615384615384617,0.16354063607486655,0.23076923076923078,0.2542372881355932
Tiznow,0.2647058823529412,0.150288266909378,0.2222222222222222,0.28125
Tizway,0.13333333333333333,0.025999332600867814,0.14285714285714285,0.25
To Honor and Serve,0.3548387096774194,0.2210594498460135,0.18181818181818182,0.4074074074074074
Tom's d'Etat,0.45454545454545453,0.22244110100812936,0.45454545454545453,0.45454545454545453
Tonalist,0.22580645161290322,0.11498689556973869,0.2,0.25
Too Darn Hot,0.4074074074074074,0.2584241342035007,0.4230769230769231,0.25
Toronado,0.3333333333333333,0.1111127066076292,0.3333333333333333,0.3333333333333333
Trapeze Artist,0.25,0.05337550047023718,0.25,0.25
Trappe Shot,0.17647058823529413,0.08227530489017439,0.25,0.18181818181818182
Twilight Son,0.16666666666666666,0.033319217684229845,0.16666666666666666,0.16666666666666666
Twirling Candy,0.5789473684210527,0.4463441121359715,0.38461538461538464,0.59375
U S Navy Flag,0.125,0.024225732468536623,0.16666666666666666,0.18181818181818182
Ultimate Eagle,0.18181818181818182,0.03677143788746509,0.18181818181818182,0.18181818181818182
Ulysses,0.375,0.1287563928042427,0.375,0.375
Unbridled's Song,0.21774193548387097,0.15969580320746862,0.2903225806451613,0.2
Uncaptured,0.19047619047619047,0.0713538843086182,0.2,0.2222222222222222
Uncle Mo,0.3435374149659864,0.29866173643315663,0.28169014084507044,0.3656387665198238
Unified,0.48,0.31942102236108094,0.3333333333333333,0.4782608695652174
Union Rags,0.3218390804597701,0.24226544047224916,0.14285714285714285,0.3698630136986301
Upstart,0.375,0.1908646861741716,0.375,0.375
Vekoma,0.3333333333333333,0.13507547291964123,0.3333333333333333,0.3333333333333333
Verrazano,0.25,0.13540058475837882,0.25,0.25806451612903225
Victoire Pisa,0.15384615384615385,0.030460165659137187,0.16666666666666666,0.25
Vindication,0.25,0.07882004566602895,0.25,0.25
Vino Rosso,0.2222222222222222,0.046389263979611135,0.25,0.25
Violence,0.2826086956521739,0.20854579518532945,0.19230769230769232,0.3194444444444444
Volatile,0.5,0.25136762740817725,0.375,0.4444444444444444
War Command,0.25806451612903225,0.14018509946776772,0.2857142857142857,0.2
War Front,0.2971014492753623,0.2350345127913702,0.3188405797101449,0.2571428571428571
War of Will,0.5,0.25136762740817725,0.5,0.5
Warrior's Reward,0.36585365853658536,0.2472946769183734,0.25,0.39473684210526316
West Coast,0.14285714285714285,0.02805337732017585,0.25,0.15384615384615385
Wiesenpfad,0.4444444444444444,0.26011442038018945,0.4444444444444444,0.4444444444444444
Wilburn,0.2222222222222222,0.046389263979611135,0.25,0.25
Wildcat Heir,0.18181818181818182,0.03677143788746509,0.2,0.25
Will Take Charge,0.3939393939393939,0.2975268271403456,0.2727272727272727,0.4032258064516129
Wootton Bassett,0.21739130434782608,0.09410939841509938,0.2631578947368421,0.18181818181818182
Yoshida,0.2647058823529412,0.150288266909378,0.3333333333333333,0.17647058823529413
Zensational,0.4074074074074074,0.3003016137402788,0.4166666666666667,0.3783783783783784
Zoffany,0.1702127659574468,0.08959302118954753,0.16666666666666666,0.2
Zoustar,0.34,0.2345464188076088,0.30952380952380953,0.4
アイファーソング,0.18018018018018017,0.12387192086978964,0.125,0.21052631578947367
アイルハヴアナザー,0.2042368278109723,0.19340210866110966,0.1714031971580817,0.22031187524990004
アグニシャイン,0.30434782608695654,0.15994130385511335,0.2222222222222222,0.3333333333333333
アグネスタキオン,0.12863070539419086,0.10447706905999445,0.10612244897959183,0.1592920353982301
アグネスデジタル,0.20626506024096386,0.19182019778134807,0.17849462365591398,0.21284879948085658
アグネスフライト,0.3333333333333333,0.13507547291964123,0.3333333333333333,0.3333333333333333
アグネスワールド,0.16666666666666666,0.033319217684229845,0.18181818181818182,0.25
アサクサキングス,0.18024263431542462,0.15458616007384476,0.14285714285714285,0.20679012345679013
アサクサデンエン,0.15510204081632653,0.11879688741326205,0.09523809523809523,0.18840579710144928
アジアエクスプレス,0.22306442880346508,0.20730730962787927,0.17857142857142858,0.22929542645241038
アジュディケーティング,0.16842105263157894,0.10977920934337043,0.16666666666666666,0.1875
アジュディミツオー,0.0625,0.011585315861443594,0.16666666666666666,0.08333333333333333
アスカクリチャン,0.13765182186234817,0.10340208061599637,0.05555555555555555,0.18285714285714286
アッミラーレ,0.15009041591320071,0.125868203992651,0.16759776536312848,0.14626865671641792
アドマイヤオーラ,0.20520673813169985,0.17975224283965793,0.18211920529801323,0.22941176470588234
アドマイヤコジーン,0.15169660678642716,0.1261720758255981,0.14333333333333334,0.17616580310880828
アドマイヤジャパン,0.15212981744421908,0.1263740477680754,0.13333333333333333,0.15083798882681565
アドマイヤジュピタ,0.46153846153846156,0.24529980127412515,0.25,0.25
アドマイヤドン,0.22580645161290322,0.15834389816236538,0.27586206896551724,0.1935483870967742
アドマイヤボス,0.19318181818181818,0.1285009274696553,0.14285714285714285,0.23404255319148937
アドマイヤマックス,0.15610217596972564,0.1381242653687329,0.16319444444444445,0.14772727272727273
アドマイヤマーズ,0.3442622950819672,0.2752423848633326,0.35,0.3103448275862069
アドマイヤムーン,0.18693877551020407,0.1778518480859956,0.20408163265306123,0.13197278911564625
アドマイヤメイン,0.125,0.03651529972590258,0.18181818181818182,0.15
アドミラブル,0.1111111111111111,0.07028049392721508,0.08333333333333333,0.14634146341463414
アニマルキングダム,0.15086206896551724,0.11407090167786159,0.1,0.17751479289940827
アフリート,0.09722222222222222,0.047193062020737045,0.2,0.10294117647058823
アポインテッドデイ,0.1724137931034483,0.09838979518361816,0.15384615384615385,0.23076923076923078
アポロキングダム,0.20626349892008639,0.18476922437182267,0.14492753623188406,0.2223719676549865
アポロケンタッキー,0.19753086419753085,0.12966295017116658,0.16666666666666666,0.21052631578947367
アポロソニック,0.16071428571428573,0.08811126451499154,0.125,0.18604651162790697
アメリカンペイトリオット,0.21825396825396826,0.19937753899499,0.2348993288590604,0.2054794520547945
アメリカンボス,0.1896551724137931,0.11216440191653225,0.13333333333333333,0.16666666666666666
アラムシャー,0.2,0.041023167506996534,0.2222222222222222,0.25
アルアイン,0.15718157181571815,0.12714455304702904,0.1814516129032258,0.11904761904761904
アルカセット,0.18571428571428572,0.1344987070678482,0.125,0.1836734693877551
アルデバラン2,0.16666666666666666,0.14686546087343388,0.15945945945945947,0.17358490566037735
アルバート,0.2,0.041023167506996534,0.2,0.2
アレスバローズ,0.2962962962962963,0.16328189137941368,0.34782608695652173,0.18181818181818182
アロマカフェ,0.15625,0.08872401294985237,0.2,0.1568627450980392
アンクルスーパー,0.15151515151515152,0.06365273175135745,0.21428571428571427,0.15384615384615385
アンライバルド,0.1257413997627521,0.10748605656052639,0.12719298245614036,0.13089005235602094
アーネストリー,0.15492957746478872,0.1245240077475398,0.12781954887218044,0.16901408450704225
イスラボニータ,0.250788643533123,0.23459417378806402,0.2740112994350282,0.2243667068757539
インカンテーション,0.12345679012345678,0.06941093398089393,0.11764705882352941,0.14084507042253522
イーグルカフェ,0.09090909090909091,0.04658064917501581,0.15,0.07272727272727272
ウインクリューガー,0.11904761904761904,0.049303921754631254,0.14285714285714285,0.14285714285714285
ウインバリアシオン,0.16751269035532995,0.12585075710328494,0.0898876404494382,0.23478260869565218
ウインブライト,0.17419354838709677,0.12673145717113635,0.16312056737588654,0.2857142857142857
ウインラディウス,0.2972972972972973,0.18175377070193516,0.3333333333333333,0.18181818181818182
ウエスタンゼウス,0.18181818181818182,0.03677143788746509,0.18181818181818182,0.18181818181818182
ウォーエンブレム,0.24024024024024024,0.20268876900455043,0.15384615384615385,0.24663677130044842
ウォータービルド,0.25,0.09665833399195689,0.2727272727272727,0.25
ウォーターリーグ,0.17088607594936708,0.12425021744560026,0.08571428571428572,0.20155038759689922
エアジハード,0.14492753623188406,0.08201144716845886,0.09090909090909091,0.19230769230769232
エイシンアポロン,0.11585365853658537,0.07769097812405637,0.14102564102564102,0.10752688172043011
エイシンサンディ,0.16923076923076924,0.11837074400612697,0.18478260869565216,0.15555555555555556
エイシンデピュティ,0.15,0.10352348860205303,0.20270270270270271,0.1095890410958904
エイシンヒカリ,0.21892925430210325,0.19821698713121252,0.20991735537190082,0.2328767123287671
エイシンフラッシュ,0.16192609182530796,0.15294577667877599,0.1597479614529281,0.1519230769230769
エイシンプレストン,0.16666666666666666,0.033319217684229845,0.18181818181818182,0.25
エイシンワシントン,0.25,0.05337550047023718,0.25,0.25
エキストラエンド,0.21739130434782608,0.09410939841509938,0.22727272727272727,0.25
エクラヴァンクール,0.2,0.041023167506996534,0.2,0.2
エスケンデレヤ,0.19747899159663865,0.17663356899697566,0.11428571428571428,0.2190082644628099
エスプリシーズ,0.25,0.05337550047023718,0.25,0.25
エスポワールシチー,0.2382903981264637,0.2215143789377697,0.11627906976744186,0.248565965583174
エピカリス,0.1553398058252427,0.10093709347541649,0.21052631578947367,0.15384615384615385
エピファネイア,0.2528301886792453,0.24351628607254397,0.27391304347826084,0.18629550321199143
エポカドーロ,0.11904761904761904,0.049303921754631254,0.14285714285714285,0.14285714285714285
エムオーウイナー,0.1724137931034483,0.07311377147684749,0.25,0.125
エンパイアメーカー,0.21733505821474774,0.20744448845863225,0.15737051792828685,0.23496187517650383
エーシンシャラク,0.17857142857142858,0.07593620431582014,0.21739130434782608,0.16666666666666666
エーシンジーライン,0.3076923076923077,0.12285066324360105,0.36363636363636365,0.2222222222222222
エーシントップ,0.14893617021276595,0.07366525691598655,0.18181818181818182,0.14285714285714285
エーシンフォワード,0.175,0.11043932259326164,0.13157894736842105,0.22448979591836735
エーシンモアオバー,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
オウケンブルースリ,0.13617021276595745,0.10128324720465,0.11594202898550725,0.16831683168316833
オウケンマジック,0.09375,0.02690011969114915,0.1111111111111111,0.16666666666666666
オネストジョン,0.18181818181818182,0.03677143788746509,0.18181818181818182,0.18181818181818182
オペラハウス,0.22108843537414966,0.18244667796488967,0.14893617021276595,0.25806451612903225
オリオンザサンクス,0.1375,0.0800909928678336,0.2,0.14285714285714285
オルフェーヴル,0.2421573172616288,0.23344392611052178,0.23912470340100184,0.23954222573007103
オレハマッテルゼ,0.16538037486218302,0.14552691895509212,0.18,0.15644820295983086
オンファイア,0.16777041942604856,0.13977882879055537,0.12962962962962962,0.1859504132231405
オーシャンブルー,0.12121212121212122,0.08230326660199695,0.14285714285714285,0.11538461538461539
オールステイ,0.2702702702702703,0.1591291504679977,0.2222222222222222,0.2857142857142857
オーヴァルエース,0.20833333333333334,0.08980907509868714,0.25,0.21739130434782608
カキツバタロイヤル,0.2,0.041023167506996534,0.2,0.2
カコイーシーズ,0.2,0.041023167506996534,0.2,0.2
カジノドライヴ,0.20959332638164754,0.19448404407022563,0.07142857142857142,0.2309069212410501
カゼノグッドボーイ,0.2,0.041023167506996534,0.2222222222222222,0.25
カネヒキリ,0.19364282726892515,0.18050014946249543,0.0273972602739726,0.2101851851851852
カフェオリンポス,0.16666666666666666,0.09155163723516395,0.16666666666666666,0.16666666666666666
カフェラピード,0.3333333333333333,0.19396044933868256,0.42857142857142855,0.15384615384615385
カリズマティック,0.0847457627118644,0.05326897417432146,0.1111111111111111,0.09154929577464789
カリフォルニアクローム,0.18304431599229287,0.15585904111100837,0.1595744680851064,0.19822485207100593
カルストンライトオ,0.14925373134328357,0.10193836665565735,0.10714285714285714,0.1927710843373494
カレンブラックヒル,0.20859213250517597,0.19356443374933313,0.15934065934065933,0.24091293322062554
カンパニー,0.16149068322981366,0.14243150016156553,0.17753623188405798,0.13838120104438642
カーム,0.17391304347826086,0.09165880971591304,0.25,0.15
ガルボ,0.20812182741116753,0.1623971651332136,0.1452991452991453,0.2988505747126437
キズナ,0.2864465551032715,0.2773531305567907,0.28835262250677174,0.2746157041960947
キタサンカムイデン,0.2,0.041023167506996534,0.2,0.2
キタサンブラック,0.302913688840022,0.2853198912862834,0.2980030721966206,0.3020408163265306
キタサンミカヅキ,0.11764705882352941,0.022678782722445716,0.25,0.125
キタノコマンドール,0.16666666666666666,0.033319217684229845,0.25,0.18181818181818182
キッケンクリス,0.25,0.05337550047023718,0.25,0.25
キモンノカシワ,0.15254237288135594,0.10185787491674177,0.11764705882352941,0.16666666666666666
キャプテンスティーヴ,0.15934065934065933,0.11705482955980798,0.16216216216216217,0.1643835616438356
キャプテントゥーレ,0.14102564102564102,0.1187964899666396,0.1164021164021164,0.16
キョウエイギア,0.17647058823529413,0.05314598448266387,0.17647058823529413,0.17647058823529413
キョウワスプレンダ,0.13333333333333333,0.048520077141429176,0.2,0.14814814814814814
キングカメハメハ,0.27330105481583955,0.26650760330992396,0.2766066838046273,0.27087732770205414
キンググローリアス,0.07692307692307693,0.014403197979173658,0.07692307692307693,0.14285714285714285
キングズベスト,0.13658070678127984,0.12444005689056613,0.15008431703204048,0.107981220657277
キングヘイロー,0.1632034632034632,0.15072652714941143,0.13320079522862824,0.18411867364746945
キングリオ,0.21052631578947367,0.07969540880247418,0.21052631578947367,0.21052631578947367
キンシャサノキセキ,0.22669694072657745,0.21920604705718366,0.19711255156157925,0.24777662874870734
ギンザグリングラス,0.15384615384615385,0.030460165659137187,0.16666666666666666,0.25
クラウンレガーロ,0.1,0.028795509098721698,0.10526315789473684,0.16666666666666666
クリエイター2,0.14376996805111822,0.12138529461476186,0.06521739130434782,0.15955473098330242
クリストワイニング,0.1834319526627219,0.13681390080635647,0.22641509433962265,0.17073170731707318
クリーンエコロジー,0.2,0.13136294716188007,0.19047619047619047,0.2222222222222222
クレスコグランド,0.21739130434782608,0.14116946780670675,0.14285714285714285,0.2641509433962264
クロフネ,0.22277986895301827,0.2147431299501018,0.19175991861648017,0.23401162790697674
クワイエットデイ,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
クーリンガー,0.15384615384615385,0.08052082506961063,0.25,0.1568627450980392
グァンチャーレ,0.15625,0.06578047054601774,0.16666666666666666,0.19047619047619047
グラスワンダー,0.12720632988435787,0.11395147801183657,0.13803376365441908,0.09849749582637729
グランシュヴァリエ,0.25,0.05337550047023718,0.25,0.25
グランデッツァ,0.1743119266055046,0.11837611941076327,0.2222222222222222,0.11363636363636363
グランデラ,0.2222222222222222,0.046389263979611135,0.25,0.25
グランプリボス,0.15139826422372227,0.13348771076422666,0.11145510835913312,0.17275280898876405
グレイレジェンド,0.25,0.05337550047023718,0.25,0.25
グレーターロンドン,0.28804347826086957,0.24992602381253304,0.2644927536231884,0.32967032967032966
グロリアスノア,0.22857142857142856,0.12282976558880637,0.2222222222222222,0.24242424242424243
ケイアイドウソジン,0.2222222222222222,0.046389263979611135,0.25,0.25
ケイムホーム,0.14237478897017444,0.12897596101262615,0.12830957230142567,0.1500815660685155
ケープブランコ,0.15124153498871332,0.13191013853195696,0.1532033426183844,0.15310077519379844
コパノジングー,0.15384615384615385,0.030460165659137187,0.2,0.2
コパノフウジン,0.16,0.08391963215786906,0.1,0.21621621621621623
コパノリチャード,0.12650602409638553,0.08689200338077559,0.19736842105263158,0.08247422680412371
コパノリッキー,0.1832276250880902,0.1665983667196666,0.1223021582733813,0.19080996884735202
コマンズ,0.2448377581120944,0.20734835992988207,0.2980769230769231,0.2175732217573222
コメート,0.14285714285714285,0.02805337732017585,0.2,0.18181818181818182
コンデュイット,0.157429718875502,0.1407761391683864,0.15631929046563192,0.0867579908675799
ゴスホークケン,0.1735159817351598,0.1332726064733616,0.20422535211267606,0.13095238095238096
ゴドリー,0.25,0.05337550047023718,0.25,0.25
ゴーカイ,0.225,0.12601314824222443,0.25,0.15384615384615385
ゴールスキー,0.17647058823529413,0.05314598448266387,0.21428571428571427,0.2
ゴールデンバローズ,0.20588235294117646,0.10403677814474449,0.18181818181818182,0.23333333333333334
ゴールデンマンデラ,0.13513513513513514,0.05636166797528034,0.18181818181818182,0.15151515151515152
ゴールドアクター,0.1993006993006993,0.16173871630360706,0.21348314606741572,0.18421052631578946
ゴールドアリュール,0.22576281376822485,0.2173794349125414,0.13990461049284578,0.23412630498031833
ゴールドシップ,0.22268326417704012,0.2113905796433051,0.23260572987721692,0.16523235800344235
ゴールドドリーム,0.17333333333333334,0.10716049511672349,0.18181818181818182,0.18309859154929578
ゴールドヘイロー,0.19186785260482847,0.16924655555721493,0.14642857142857144,0.2184873949579832
ゴールドロビン,0.25,0.05337550047023718,0.25,0.25
サイモンラムセス,0.25,0.05337550047023718,0.25,0.25
サイレントディール,0.23157894736842105,0.1640814033128863,0.13333333333333333,0.2777777777777778
サイレントハンター,0.15384615384615385,0.030460165659137187,0.16666666666666666,0.25
サウスヴィグラス,0.23027806385169927,0.2204038969405838,0.06918238993710692,0.23615351068469254
サウンドスカイ,0.09090909090909091,0.01719099663247961,0.25,0.09523809523809523
サウンドボルケーノ,0.13793103448275862,0.08253110498427886,0.15789473684210525,0.1267605633802817
サクラオリオン,0.11016949152542373,0.06698738564139549,0.13131313131313133,0.07692307692307693
サクラオールイン,0.11320754716981132,0.051460069079688725,0.10810810810810811,0.17391304347826086
サクラゼウス,0.2,0.11864737865209447,0.12903225806451613,0.2903225806451613
サクラバクシンオー,0.2077534791252485,0.18705866128832022,0.21299093655589124,0.20202020202020202
サクラプレジデント,0.18055555555555555,0.15100988508662352,0.18248175182481752,0.17164179104477612
サクラメガワンダー,0.1702127659574468,0.08959302118954753,0.09523809523809523,0.10526315789473684
サクラローレル,0.18181818181818182,0.03677143788746509,0.18181818181818182,0.18181818181818182
サダムパテック,0.05,0.014000874503575206,0.08571428571428572,0.0625
サツカーボーイ,0.32142857142857145,0.1862198556743343,0.32142857142857145,0.32142857142857145
サトノアラジン,0.20015515903801395,0.18209857352933778,0.17637271214642264,0.22354694485842028
サトノアレス,0.12244897959183673,0.05586352767605196,0.15151515151515152,0.13636363636363635
サトノクラウン,0.1638316920322292,0.14597164193683068,0.16644474034620507,0.16393442622950818
サトノダイヤモンド,0.2444253859348199,0.22398434760334646,0.24681933842239187,0.2335958005249344
サドンストーム,0.16666666666666666,0.033319217684229845,0.18181818181818182,0.25
サニングデール,0.24561403508771928,0.15792351094931076,0.2619047619047619,0.23809523809523808
サブミーカー,0.11764705882352941,0.022678782722445716,0.13333333333333333,0.2222222222222222
サマーバード,0.23857142857142857,0.2125219619359391,0.1610738255033557,0.266173752310536
サムライハート,0.15631808278867101,0.14259673509080087,0.15593220338983052,0.1516919486581097
サンカルロ,0.03571428571428571,0.00992288245547024,0.06,0.04878048780487805
サングレーザー,0.25,0.09665833399195689,0.26666666666666666,0.25
サンダースノー,0.18837675350701402,0.16033772849495626,0.12162162162162163,0.21787709497206703
サンライズバッカス,0.13559322033898305,0.07052554468613187,0.14285714285714285,0.15384615384615385
サンライズペガサス,0.2,0.16324026805238756,0.12162162162162163,0.22746781115879827
サートゥルナーリア,0.31901840490797545,0.2604191149753646,0.3283582089552239,0.2777777777777778
ザサンデーフサイチ,0.08670520231213873,0.05452583086433694,0.1320754716981132,0.045454545454545456
ザファクター,0.21337946943483277,0.19088660810118063,0.17670682730923695,0.22764227642276422
ザール,0.09523809523809523,0.05309892739442157,0.1076923076923077,0.1111111111111111
シゲルカガ,0.15625,0.06578047054601774,0.16666666666666666,0.18518518518518517
シスキン,0.5789473684210527,0.39215529687267997,0.5789473684210527,0.5789473684210527
シックスセンス,0.1111111111111111,0.021317626921521112,0.1111111111111111,0.1111111111111111
シニスターミニスター,0.2558441558441558,0.24534648994187347,0.08173076923076923,0.2655458314140949
シビルウォー,0.13427561837455831,0.10252451722350142,0.057692307692307696,0.16143497757847533
シベリアンホーク,0.07692307692307693,0.03707171011037789,0.10526315789473684,0.07317073170731707
シャンハイボビー,0.22330097087378642,0.1982489115178605,0.17333333333333334,0.24701195219123506
シュヴァルグラン,0.15267175572519084,0.12390104317296764,0.18226600985221675,0.12690355329949238
ショウナンカンプ,0.14243973703433163,0.12721005786322298,0.149812734082397,0.13148148148148148
ショウナンバッハ,0.2553191489361702,0.1579621504621581,0.24390243902439024,0.3076923076923077
シルクハリアー,0.15384615384615385,0.030460165659137187,0.2,0.2
シルクフェイマス,0.3076923076923077,0.17030365397347064,0.3076923076923077,0.3076923076923077
シルバーステート,0.22933588150979456,0.21437235312030128,0.26165113182423433,0.15077989601386482
シルバーチャーム,0.125,0.08184983136108005,0.1111111111111111,0.1414141414141414
シルポート,0.1518324607329843,0.11139367544415224,0.12359550561797752,0.1834862385321101
シングンオペラ,0.22435897435897437,0.1716598586976004,0.21348314606741572,0.08823529411764706
シンボリクリスエス,0.19482792144662647,0.18581240136346286,0.1738241308793456,0.20430107526881722
シーキングザダイヤ,0.15789473684210525,0.04702488429256185,0.15789473684210525,0.2
ジャイアントレッカー,0.12258064516129032,0.09343243332906358,0.13580246913580246,0.12796208530805686
ジャスタウェイ,0.22329485834207766,0.2134387557911303,0.2317262830482115,0.20787325972155546
ジャングルポケット,0.17403314917127072,0.16424550714698744,0.1938073394495413,0.11969439728353141
ジュンツバサ,0.16666666666666666,0.04989815455742298,0.18181818181818182,0.21428571428571427
ジョウテンブレーヴ,0.15384615384615385,0.030460165659137187,0.2222222222222222,0.18181818181818182
ジョーカプチーノ,0.18666666666666668,0.1699474676555488,0.18659658344283836,0.183206106870229
ジークエンブレム,0.3404255319148936,0.23180512200299844,0.2,0.25
スウィフトカレント,0.17777777777777778,0.14899783587652948,0.1643835616438356,0.189873417721519
スウェプトオーヴァーボード,0.1537391304347826,0.14281438985067338,0.13891625615763548,0.16410537870472008
スエヒロコマンダー,0.2222222222222222,0.046389263979611135,0.25,0.25
スキャン,0.18181818181818182,0.03677143788746509,0.18181818181818182,0.18181818181818182
スクリーンヒーロー,0.23557198603409324,0.22563183248370783,0.23479729729729729,0.2369720241360395
スクワートルスクワート,0.08681672025723473,0.06218806258323419,0.11475409836065574,0.078125
スズカコーズウェイ,0.22986577181208054,0.20206301287668563,0.061224489795918366,0.24861878453038674
スズカフェニックス,0.13318284424379231,0.11489876067987517,0.1393939393939394,0.12239583333333333
スズカマンボ,0.1707165109034268,0.15550921942307344,0.14839797639123103,0.171875
スタチューオブリバティ,0.21369539551357733,0.19093049429613523,0.21487603305785125,0.21797004991680533
スターオブコジーン,0.21052631578947367,0.07969540880247418,0.21052631578947367,0.21052631578947367
スターキングマン,0.13333333333333333,0.025999332600867814,0.13333333333333333,0.13333333333333333
スターリングローズ,0.10501567398119123,0.08579369765431433,0.09740259740259741,0.1148936170212766
ステイゴールド,0.24753606627624625,0.2390936172592969,0.251971460758543,0.2
ストラヴィンスキー,0.12077294685990338,0.08579650399597406,0.1702127659574468,0.11728395061728394
ストリートセンス,0.22285714285714286,0.19745846613399465,0.17452830188679244,0.25
